aop_siteyear,aq_site,aop_yr,flightdate,radiance_time,chlorophyll a,DOC,pheophytin,TSS,UV Absorbance (250 nm),UV Absorbance (280 nm),wavelength,reflectance
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,597,0.0114
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,602,0.0115
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,607,0.0109
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,612,0.0111
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,617,0.0118
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,622,0.0114
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,627,0.0108
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,632,0.0104
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,637,0.011
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,642,0.0113
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,647,0.0098
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,652,0.0101
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,657,0.0101
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,662,0.0096
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,667,0.0095
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,672,0.0078
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,677,0.0096
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,682,0.0088
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,687,0.0091
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,692,0.0096
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,697,0.0097
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,702,0.0093
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,707,0.0092
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,712,0.0091
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,717,0.0084
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,722,0.0092
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,727,0.0089
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,732,0.0093
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,737,0.0102
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,742,0.0094
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,747,0.0106
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,752,0.0103
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,757,0.0102
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,762,0.0071
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,767,0.0108
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,772,0.0113
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,777,0.0115
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,782,0.0115
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,787,0.011
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,792,0.0116
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,797,0.0113
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,802,0.0111
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,807,0.0108
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,812,0.0095
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,817,0.0112
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,822,0.0103
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,827,0.0103
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,832,0.0106
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,837,0.0103
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,842,0.0102
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,848,0.0108
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,853,0.0111
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,858,0.0102
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,863,0.0122
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,868,0.0113
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,873,0.0107
CRAM2019,CRAM,2019,2019-06-08,2019-06-08T17:19:46Z,1.42,4.617,0.33,6,0.1287,0.0865,878,0.0106
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,382,0.01
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,387,0.0139
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,392,0.011
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,397,0.0133
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,402,0.0104
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,407,0.0109
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,412,0.0116
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,417,0.0109
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,422,0.0098
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,427,0.0096
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,432,0.0101
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,437,0.0105
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,442,0.0096
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,447,0.009
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,452,0.0094
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,457,0.0076
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,462,0.0079
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,467,0.0068
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,472,0.0073
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,477,0.0071
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,482,0.0074
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,487,0.0074
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,492,0.0068
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,497,0.0066
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,502,0.0073
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,507,0.0063
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,512,0.0067
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,517,0.0075
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,522,0.0068
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,527,0.006
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,532,0.0061
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,537,0.0062
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,542,0.0066
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,547,0.0063
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,552,0.0069
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,557,0.0063
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,562,0.0067
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,567,0.0068
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,572,0.0067
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,577,0.0065
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,582,0.0061
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,587,0.0058
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,592,0.0057
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,597,0.005
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,602,0.0057
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,607,0.0054
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,612,0.0043
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,617,0.0043
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,622,0.0052
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,627,0.0052
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,632,0.0047
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,637,0.0047
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,642,0.0042
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,647,0.0042
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,652,0.0036
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,657,0.0035
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,662,0.0032
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,667,0.0033
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,672,0.0038
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,677,0.0041
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,682,0.0026
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,687,0.0035
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,692,0.0026
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,697,0.0029
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,702,0.0024
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,707,0.0026
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,712,0.0024
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,717,0.0021
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,722,0.0017
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,727,6e-4
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,732,0.0014
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,737,0.0022
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,742,0.0022
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,747,0.002
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,752,0.0022
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,757,0.0014
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,762,0.0012
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,767,0.0022
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,772,0.0019
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,777,0.0021
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,782,0.0023
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,787,0.0021
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,792,0.0023
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,797,0.0019
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,802,0.0018
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,807,0.0025
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,812,0.0021
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,817,0.0016
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,822,0.0014
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,827,0.0018
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,832,0.0027
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,837,0.0015
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,842,0.0023
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,848,0.0019
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,853,0.0021
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,858,0.0015
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,863,0.0018
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,868,0.002
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,873,0.0016
CRAM2020,CRAM,2020,2020-08-06,2020-08-06T00:00:00Z,1.42,4.257,0.33,16,0.1423,0.0942,878,0.0017
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,384,0.0834
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,389,0.0605
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,394,0.0327
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,399,0.0333
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,404,0.0253
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,409,0.0238
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,414,0.0244
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,419,0.0218
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,424,0.0211
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,429,0.0206
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,434,0.0214
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,439,0.0209
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,444,0.0207
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,449,0.0204
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,454,0.0186
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,459,0.0197
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,464,0.0205
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,469,0.02
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,474,0.0194
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,479,0.0195
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,484,0.0191
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,489,0.0197
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,494,0.0193
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,499,0.0204
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,504,0.0213
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,509,0.021
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,514,0.0228
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,519,0.0226
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,524,0.0224
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,529,0.0238
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,534,0.0249
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,539,0.0269
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,544,0.0275
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,549,0.0275
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,554,0.0292
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,559,0.0298
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,564,0.0303
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,569,0.0301
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,574,0.0305
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,579,0.0309
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,584,0.0313
FLNT2017,FLNT,2017,2017-09-17,2017-09-17T17:50:19Z,2.76,2.9953333333333334,0.59,7,0.0994,0.06623333333333334,589,0.0303
